Angulo_Medido_grados,Intensidad_Relativa,Angulo_Corregido_grados,Indice_Refraccion,Longitud_Onda_nm
0.031,-0.71,114.371,1.7771068453200616,403.1484321153173
0.039,-0.69,114.363,1.7771649313171503,403.05634496569473
0.223,-0.71,114.179,1.7784961264878707,400.98501664353233
0.519,-0.68,113.883,1.780618340417276,
0.755,-0.69,113.647,1.7822932939213623,
0.846,-0.74,113.556,1.7829350858199116,
0.894,-0.68,113.508,1.7832727019903276,
0.999,-0.68,113.403,1.7840090406752782,
1.187,-0.74,113.215,1.785319895311526,
1.318,-0.71,113.084,1.7862275785464206,
1.374,-0.66,113.028,1.7866141574445678,
1.422,-0.74,112.98,1.786944824491317,
1.505,-0.76,112.897,1.78751510703497,
1.689,-0.74,112.713,1.7887725806832862,
1.885,-0.75,112.517,1.790101785984223,
1.985,-0.72,112.417,1.7907758599984902,
2.038,-0.75,112.364,1.7911319967486778,
2.09,-0.8,112.312,1.7914806575636681,
2.129,-0.77,112.273,1.7917416612674701,
2.19,-0.82,112.212,1.7921490518636427,
2.269,-0.82,112.133,1.792675121225365,
2.361,-0.84,112.041,1.793285573879464,
2.457,-0.8,111.94500000000001,1.7939200587269366,
2.539,-0.83,111.863,1.7944599832350074,
2.601,-0.83,111.801,1.794866975258,
2.662,-0.83,111.74,1.795266357023539,
2.745,-0.87,111.657,1.7958081108419846,
2.827,-0.83,111.575,1.7963414485715345,
2.897,-0.84,111.505,1.7967952501670317,
2.971,-0.86,111.431,1.7972734931358516,
3.063,-0.83,111.339,1.7978659280326965,
3.15,-0.84,111.252,1.7984239838613558,
3.22,-0.88,111.182,1.7988714534325478,
3.272,-0.9,111.13,1.7992029692807745,
3.329,-0.9,111.07300000000001,1.7995654893700033,
3.39,-0.91,111.012,1.7999524382949337,
3.456,-0.96,110.946,1.8003699260961092,
3.539,-0.95,110.863,1.8008932089581613,
3.604,-0.94,110.798,1.8013016545414344,
3.674,-0.96,110.728,1.8017401877063042,
3.748,-0.93,110.654,1.8022022776300675,
3.835,-0.93,110.56700000000001,1.8027435692637357,
3.914,-0.91,110.488,1.803233235198077,
3.962,-0.99,110.44,1.8035298923382919,
4.019,-1.0,110.383,1.8038813264539486,
4.11,-0.93,110.292,1.8044404824081428,
4.232,-0.98,110.17,1.8051864401190458,
4.337,-0.98,110.065,1.805825074025635,
4.394,-1.02,110.008,1.806170450760524,
4.42,-1.01,109.982,1.806327684631706,
4.455,-1.03,109.947,1.8065390423673915,
4.503,-1.01,109.899,1.8068283383371129,
4.564,-1.04,109.838,1.80719504013288,
4.638,-0.98,109.764,1.807638470558472,
4.721,-0.96,109.681,1.808133976940578,
4.8,-0.95,109.602,1.8086037805139743,
4.878,-0.99,109.524,1.8090658915182525,
4.979,-1.02,109.423,1.8096616867236512,
5.088,-1.09,109.31400000000001,1.8103014049867923,
5.136,-1.12,109.266,1.8105820387868712,
5.162,-1.08,109.24,1.810733773639661,
5.21,-1.06,109.19200000000001,1.8110133914110278,
5.275,-1.09,109.127,1.8113909893272726,
5.349,-1.03,109.053,1.8118193971429495,
5.432,-1.09,108.97,1.8122980413815297,
5.489,-1.09,108.913,1.812625604655329,
5.524,-1.11,108.878,1.8128262780513376,
5.589,-1.1,108.813,1.8131980242673258,
5.698,-1.11,108.70400000000001,1.8138186901537499,
5.794,-1.14,108.608,1.8143625029005044,
5.851,-1.16,108.551,1.814684137193195,
5.886,-1.11,108.516,1.814881168473826,
5.899,-1.12,108.503,1.8149542616794068,
5.921,-1.16,108.481,1.8150778469883115,
5.947,-1.13,108.455,1.8152237226005359,
6.004,-1.12,108.398,1.8155428451968334,
6.069,-1.15,108.333,1.8159056138962144,
6.13,-1.19,108.272,1.8162449499087547,
6.17,-1.19,108.232,1.8164668824028882,
6.218,-1.19,108.184,1.8167325916577415,
6.283,-1.18,108.119,1.8170913455444206,
6.318,-1.23,108.084,1.8172840150441216,
6.37,-1.19,108.032,1.8175696129702879,
6.471,-1.2,107.931,1.8181220972228185,
6.602,-1.22,107.8,1.818834286872797,
6.746,-1.21,107.656,1.8196114141266164,
6.881,-1.22,107.521,1.8203345072715311,
7.016,-1.26,107.386,1.821052306884238,
7.13,-1.26,107.272,1.8216543219698071,
7.221,-1.25,107.181,1.822132163236025,
7.278,-1.22,107.124,1.822430241935371,
7.326,-1.19,107.07600000000001,1.822680521250908,
7.387,-1.22,107.015,1.8229976153558227,
7.474,-1.2,106.928,1.8234479864627244,
7.562,-1.21,106.84,1.8239012868594897,
7.671,-1.22,106.731,1.8244596251921594,
7.754,-1.22,106.648,1.8248824528054335,
7.823,-1.22,106.57900000000001,1.825232426188818,
7.889,-1.26,106.513,1.8255658794728786,
7.959,-1.27,106.443,1.8259181481714724,
8.02,-1.27,106.382,1.8262239545760923,
8.111,-1.3,106.291,1.8266781301576756,
8.203,-1.32,106.199,1.8271348274089487,
8.286,-1.25,106.116,1.827544715983003,
8.36,-1.26,106.042,1.8279084526062481,
8.421,-1.34,105.981,1.8282070795073808,
8.447,-1.37,105.955,1.828334030593428,
8.478,-1.34,105.924,1.828485135526327,
8.53,-1.33,105.872,1.82873796705858,
8.604,-1.35,105.798,1.8290963938471354,
8.67,-1.36,105.732,1.8294147115758044,
8.735,-1.4,105.667,1.829726952183569,
8.81,-1.4,105.592,1.8300856825414276,
8.888,-1.38,105.514,1.8304570025980549,
8.975,-1.4,105.427,1.8308690495813174,
9.076,-1.37,105.326,1.8313446000059985,
9.137,-1.36,105.265,1.83163035399623,
9.163,-1.37,105.239,1.8317518165175215,
9.189,-1.4,105.213,1.8318730791966655,
9.237,-1.35,105.165,1.8320964236045547,
9.303,-1.17,105.099,1.8324024093940259,
9.377,-1.18,105.025,1.832743951486398,
9.434,-1.2,104.968,1.8330059258654339,
9.477,-1.21,104.925,1.8332029188721486,
9.503,-1.26,104.899,1.8333217651709908,
9.529,-1.21,104.873,1.833440411149043,
9.569,-1.19,104.833,1.8336225521807836,
9.617,-1.18,104.785,1.8338404952667182,
9.673,-1.22,104.729,1.834093898583366,
9.739,-1.24,104.663,1.8343913580293545,
9.813,-1.28,104.589,1.8347233356387718,
9.931,-1.28,104.471,1.8352493409977317,
10.053,-1.27,104.349,1.8357888259883008,
10.171,-1.29,104.231,1.8363064111816838,
10.267,-1.27,104.135,1.8367244398545683,
10.345,-1.26,104.057,1.837062066920652,
10.415,-1.3,103.987,1.8373635218703506,
10.507,-1.32,103.895,1.8377574978685454,
10.616,-1.3,103.786,1.8382210056120738,
10.725,-1.29,103.677,1.8386809664300445,
10.834,-1.29,103.568,1.8391373778666515,
10.943,-1.29,103.459,1.839590237485714,
11.061,-1.34,103.34100000000001,1.8400764825558096,
11.196,-1.36,103.206,1.8406276671943398,
11.345,-1.41,103.057,1.8412296722148038,
11.502,-1.36,102.9,1.84185679591509,
11.615,-1.27,102.787,1.8423035865099102,
11.72,-1.28,102.682,1.8427153082281382,
11.846,-1.29,102.556,1.8432050001371587,
12.008,-1.28,102.394,1.8438275870743188,
12.165,-1.35,102.237,1.844423419615544,
12.309,-1.37,102.093,1.8449633856563932,
12.427,-1.33,101.975,1.8454011965103174,
12.505,-1.34,101.897,1.8456882904369756,
12.614,-1.34,101.788,1.8460864089489437,
12.767,-1.31,101.635,1.8466391810980731,
12.929,-1.28,101.473,1.8472167556560573,
13.059,-1.29,101.343,1.847674498959309,
13.147,-1.31,101.255,1.847981451962313,
13.221,-1.36,101.181,1.8482377559238314,
13.308,-1.3,101.094,1.8485369639661782,
13.374,-1.31,101.028,1.8487624187775347,
13.435,-1.37,100.967,1.8489696190088605,
13.496,-1.38,100.906,1.8491756904631906,
13.561,-1.4,100.84100000000001,1.8493940321836853,
13.622,-1.4,100.78,1.8495977709839357,
13.688,-1.34,100.714,1.8498169371470992,
13.771,-1.31,100.631,1.8500906770259034,
13.871,-1.33,100.531,1.8504177037729164,
13.971,-1.33,100.431,1.8507416905254361,
14.094,-1.31,100.308,1.8511360228974256,
14.255,-1.32,100.147,1.851645223760782,
14.438,-1.39,99.964,1.852214418630703,
14.569,-1.36,99.833,1.8526156067255197,
14.687,-1.31,99.715,1.8529725018949237,
14.765,-1.36,99.637,1.853206083308819,
14.822,-1.34,99.58,1.853375603033771,
14.87,-1.3,99.532,1.8535175870945968,
14.966,-1.37,99.436,1.853799444275051,
15.11,-1.34,99.292,1.8542169505292436,
15.333,-1.33,99.069,1.8548509948874052,
15.59,-1.26,98.812,1.8555628363120593,
15.769,-1.21,98.633,1.8560466816174943,
15.843,-1.24,98.559,1.8562438382316737,
15.904,-1.25,98.498,1.8564050968422412,
15.996,-1.21,98.406,1.8566461481475505,
16.101,-1.26,98.301,1.856918088194463,
16.218,-1.21,98.184,1.8572171214086928,
16.314,-1.23,98.088,1.8574593430296271,
16.402,-1.21,98.0,1.8576788929758248,
16.48,-1.22,97.922,1.857871505065639,
16.546,-1.15,97.856,1.8580330241718457,
16.598,-1.23,97.804,1.858159338593139,
16.646,-1.22,97.756,1.8582751986537873,
16.742,-1.22,97.66,1.8585047932355478,
16.869,-1.2,97.533,1.858804171821525,
16.956,-1.21,97.446,1.8590063933898844,
17.069,-1.19,97.333,1.8592655705017933,
17.165,-1.22,97.237,1.8594826672004086,
17.244,-1.26,97.158,1.8596591904503095,
17.331,-1.22,97.071,1.8598513645785621,
17.431,-1.21,96.971,1.8600693726998727,
17.554,-1.2,96.848,1.8603332944945796,
17.658,-1.2,96.744,1.8605528074720032,
17.737,-1.19,96.665,1.8607173229114333,
17.802,-1.22,96.6,1.8608512395761707,
17.877,-1.18,96.525,1.8610041384258018,
17.951,-1.16,96.451,1.861153296716525,
18.034,-1.13,96.368,1.86131858404283,
18.143,-1.07,96.259,1.8615324162596336,
18.265,-1.07,96.137,1.861767398040037,
18.378,-1.14,96.024,1.8619809417657243,
18.483,-1.12,95.919,1.8621758292545123,
18.562,-1.04,95.84,1.8623202114732602,
18.623,-1.15,95.779,1.8624303758225085,
18.662,-1.17,95.74000000000001,1.8625002055643747,
18.692,-1.22,95.71000000000001,1.8625536005533472,
18.719,-1.22,95.68299999999999,1.8626014179644286,
18.767,-1.19,95.635,1.8626858697359203,
18.841,-1.16,95.561,1.8628146693123848,
18.902,-1.19,95.5,1.8629195675391763,
18.98,-1.18,95.422,1.8630520215648474,
19.055,-1.2,95.34700000000001,1.863177604787874,
19.133,-1.16,95.269,1.8633063635253684,
19.19,-1.18,95.212,1.8633992647877948,
19.225,-1.19,95.17699999999999,1.863455810701818,
19.255,-1.14,95.147,1.8635039765793604,
19.321,-1.15,95.081,1.8636089599856214,
19.43,-1.12,94.97200000000001,1.8637793862623568,
19.53,-1.16,94.872,1.863932501814638,
19.617,-1.16,94.785,1.8640631906269838,
19.683,-1.16,94.719,1.8641607683759382,
19.748,-1.12,94.654,1.8642555473951736,
19.823,-1.23,94.57900000000001,1.8643632795096263,
19.892,-1.2,94.51,1.8644608520051427,
19.949,-1.21,94.453,1.8645403413093027,
20.023,-1.18,94.379,1.8646420340308352,
20.115,-1.2,94.287,1.8647660931901267,
20.22,-1.19,94.182,1.8649044723715777,
20.39,-1.18,94.012,1.8651212581285064,
20.508,-1.19,93.894,1.865266456556944,
20.595,-1.2,93.807,1.8653707399450128,
20.66,-1.2,93.742,1.8654471182676928,
20.769,-1.23,93.63300000000001,1.8655722526279084,
20.883,-1.23,93.519,1.8656991773808607,
20.996,-1.18,93.406,1.8658210027573432,
21.092,-1.2,93.31,1.865921382089351,
21.175,-1.23,93.227,1.8660058589871278,
21.267,-1.15,93.135,1.8660969930891749,
21.337,-1.16,93.065,1.8661645711095192,
21.398,-1.2,93.004,1.8662222179587409,
21.454,-1.21,92.94800000000001,1.8662741207612035,
21.502,-1.25,92.9,1.8663178325201968,
21.555,-1.25,92.84700000000001,1.8663652650307783,
21.629,-1.25,92.773,1.8664300297678578,
21.708,-1.25,92.694,1.8664972902999628,
21.786,-1.29,92.616,1.8665617943214898,
21.843,-1.25,92.559,1.866607734663236,
21.882,-1.25,92.52,1.86663858498645,
21.93,-1.28,92.47200000000001,1.8666759048213508,
21.996,-1.26,92.406,1.8667260487796462,
22.092,-1.23,92.31,1.8667965652072118,
22.196,-1.28,92.206,1.8668697207603615,
22.288,-1.26,92.114,1.8669316285742297,
22.375,-1.3,92.027,1.8669877476480845,
22.458,-1.21,91.944,1.8670390899131002,
22.523,-1.26,91.879,1.8670777999819868,
22.589,-1.32,91.813,1.8671157594212167,
22.65,-1.29,91.75200000000001,1.8671496368860847,
22.685,-1.28,91.717,1.8671685515791243,
22.702,-1.28,91.7,1.8671776010611987,
22.724,-1.28,91.678,1.867189178547272,
22.777,-1.26,91.625,1.8672164507597728,
22.82,-1.28,91.582,1.8672379344236414,
22.838,-1.32,91.564,1.8672467565904944,
22.851,-1.28,91.551,1.8672530653939885,
22.873,-1.32,91.529,1.867263621912784,
22.894,-1.3,91.50800000000001,1.8672735579570563,
22.916,-1.32,91.486,1.8672838198145927,
22.951,-1.31,91.451,1.8672998347869028,
23.021,-1.24,91.381,1.8673307199787788,
23.126,-1.31,91.276,1.867374185760913,
23.213,-1.3,91.189,1.8674075983947467,
23.296,-1.3,91.106,1.8674372768841345,
23.361,-1.33,91.041,1.867459020496029,
23.457,-1.33,90.945,1.8674887263501065,
23.592,-1.3,90.81,1.8675256418957222,
23.671,-1.32,90.731,1.8675446104340638,
23.723,-1.31,90.679,1.867556034737024,
23.745,-1.35,90.657,1.8675606144476384,
23.75,-1.35,90.652,1.8675616342573018,
23.763,-1.34,90.639,1.8675642493039446,
23.78,-1.38,90.622,1.8675675895192672,
23.806,-1.39,90.596,1.8675725238918768,
23.863,-1.37,90.539,1.867582604426435,
23.924,-1.42,90.47800000000001,1.8675922708464046,
23.994,-1.35,90.408,1.867601934661618,
24.046,-1.36,90.356,1.8676081250113246,
24.081,-1.39,90.321,1.8676118171347327,
24.103,-1.37,90.299,1.8676139425043254,
24.134,-1.41,90.268,1.8676166813360162,
24.177,-1.38,90.225,1.8676199845490726,
24.238,-1.41,90.164,1.8676236819910388,
24.286,-1.36,90.116,1.8676257762085795,
24.343,-1.4,90.059,1.8676273305120001,
24.413,-1.34,89.989,1.8676278540670936,
24.487,-1.36,89.915,1.8676267471221915,
24.552,-1.41,89.85,1.8676243669744648,
24.605,-1.42,89.797,1.8676214517451284,
24.67,-1.41,89.732,1.8676166813360162,
24.749,-1.41,89.653,1.8676091108754256,
24.819,-1.38,89.583,1.8676007777126955,
24.862,-1.38,89.54,1.8675949016684772,
24.906,-1.41,89.49600000000001,1.8675882925211096,
24.949,-1.43,89.453,1.86758125069176,
24.98,-1.38,89.422,1.867575816596331,
25.002,-1.37,89.4,1.8675717784686758,
25.045,-1.38,89.357,1.867563450283213,
25.141,-1.41,89.261,1.8675427780638783,
25.224,-1.41,89.178,1.8675225904666632,
25.303,-1.36,89.099,1.867501381878608,
25.373,-1.38,89.029,1.8674809645461266,
25.434,-1.37,88.968,1.8674619273996151,
25.495,-1.35,88.907,1.8674417309136846,
25.56,-1.35,88.842,1.8674189342400542,
25.639,-1.42,88.763,1.8673894554350405,
25.722,-1.41,88.68,1.8673563895868706,
25.844,-1.36,88.55799999999999,1.8673038912469635,
26.023,-1.36,88.379,1.8672184735341453,
26.202,-1.38,88.2,1.8671230763717976,
26.411,-1.35,87.991,1.866999064264571,
26.581,-1.34,87.821,1.8668881625385005,
26.712,-1.32,87.69,1.8667965652072118,
26.83,-1.39,87.572,1.866709484763031,
26.939,-1.39,87.463,1.8666251956033804,
26.987,-1.36,87.415,1.8665869048249313,
27.031,-1.42,87.37100000000001,1.8665511751154464,
27.092,-1.43,87.31,1.8665006442487706,
27.153,-1.43,87.249,1.8664489556233335,
27.236,-1.45,87.166,1.8663767659682275,
27.306,-1.42,87.096,1.8663142172463763,
27.371,-1.47,87.031,1.8662547715142708,
27.432,-1.49,86.97,1.866197788678611,
27.485,-1.45,86.917,1.8661473394433283,
27.537,-1.46,86.86500000000001,1.8660969930891749,
27.576,-1.47,86.826,1.8660586815156768,
27.602,-1.46,86.8,1.8660328777153032,
27.633,-1.5,86.769,1.866001836935138,
27.663,-1.48,86.739,1.8659715129772927,
27.707,-1.5,86.695,1.8659265316844151,
27.751,-1.51,86.651,1.8658809485122927,
27.803,-1.43,86.599,1.8658263015675367,
27.882,-1.46,86.52,1.8657416718087725,
27.96,-1.53,86.44200000000001,1.865656210245149,
28.021,-1.51,86.381,1.8655880574050685,
28.056,-1.49,86.346,1.8655484312688115,
28.074,-1.49,86.328,1.8655279038978179,
28.095,-1.5,86.307,1.8655038280620604,
28.117,-1.57,86.285,1.8654784587963804,
28.139,-1.47,86.263,1.8654529391567862,
28.187,-1.54,86.215,1.865396738010562,
28.257,-1.51,86.145,1.8653134950215622,
28.349,-1.54,86.053,1.8652017752624153,
28.449,-1.51,85.953,1.865077359308261,
28.523,-1.57,85.879,1.8649832923922742,
28.615,-1.53,85.787,1.8648639736055779,
28.728,-1.52,85.674,1.8647138236398713,
28.815,-1.52,85.587,1.8645955213506573,
28.876,-1.56,85.526,1.8645111730540498,
28.933,-1.63,85.469,1.8644313123796301,
28.977,-1.61,85.425,1.8643689762137134,
29.02,-1.63,85.382,1.86430747655117,
29.073,-1.62,85.32900000000001,1.8642308855698522,
29.116,-1.6,85.286,1.8641681055880268,
29.16,-1.61,85.242,1.8641032720562651,
29.212,-1.61,85.19,1.8640258766507756,
29.269,-1.6,85.13300000000001,1.8639400762213214,
29.339,-1.61,85.063,1.863833329295067,
29.404,-1.61,84.998,1.8637328471864583,
29.466,-1.63,84.936,1.8636357825660388,
29.518,-1.64,84.884,1.863553455054789,
29.562,-1.6,84.84,1.8634831389326498,
29.592,-1.62,84.81,1.863434852232775,
29.631,-1.64,84.771,1.8633716627094201,
29.692,-1.58,84.71000000000001,1.8632718830696215,
29.745,-1.58,84.657,1.863184253634419,
29.797,-1.59,84.605,1.8630974321726854,
29.841,-1.55,84.561,1.8630233139033463,
29.889,-1.55,84.513,1.8629417740077612,
29.924,-1.61,84.47800000000001,1.8628818681828798,
29.941,-1.65,84.461,1.8628526342489713,
29.959,-1.68,84.443,1.8628215831707573,
29.989,-1.62,84.413,1.8627696085259238,
30.033,-1.61,84.369,1.8626928752015361,
30.081,-1.63,84.321,1.8626084828418858,
30.146,-1.65,84.256,1.8624930651947815,
30.203,-1.66,84.199,1.8623907771155068,
30.26,-1.6,84.142,1.8622874840457282,
30.325,-1.64,84.077,1.8621684674272339,
30.404,-1.65,83.998,1.8620220576128754,
30.478,-1.68,83.924,1.8618831640821325,
30.556,-1.6,83.846,1.8617349304663364,
30.604,-1.61,83.798,1.861642775240189,
30.631,-1.68,83.771,1.8615906250654821,
30.652,-1.63,83.75,1.8615499080975264,
30.679,-1.67,83.723,1.8614973575114135,
30.705,-1.66,83.697,1.8614465403923341,
30.727,-1.67,83.675,1.8614033781893484,
30.74,-1.68,83.662,1.861377802979188,
30.744,-1.67,83.658,1.8613699231819456,
30.748,-1.64,83.654,1.861362038442773,
30.753,-1.65,83.649,1.8613521755693037,
30.757,-1.66,83.645,1.8613442797109938,
30.766,-1.63,83.636,1.8613264959616158,
30.775,-1.66,83.62700000000001,1.8613086871952775,
30.783,-1.65,83.619,1.8612928361793792,
30.792,-1.66,83.61,1.8612749801605288,
30.809,-1.7,83.593,1.8612411838743381,
30.862,-1.64,83.54,1.8611352461526782,
30.919,-1.68,83.483,1.8610203451519143,
30.958,-1.7,83.444,1.8609411507520413,
31.006,-1.66,83.396,1.8608430362022474,
31.036,-1.68,83.366,1.8607813534969844,
31.054,-1.69,83.348,1.860744210552888,
31.067,-1.7,83.33500000000001,1.8607173229114333,
31.097,-1.7,83.305,1.860655075476538,
31.132,-1.7,83.27,1.8605821024911682,
31.163,-1.69,83.239,1.860517153657048,
31.202,-1.69,83.2,1.860435022744683,
31.246,-1.71,83.156,1.8603417989903506,
31.32,-1.67,83.082,1.860183667088243,
31.425,-1.73,82.977,1.8599563931664898,
31.525,-1.71,82.87700000000001,1.8597367822993345,
31.617,-1.7,82.785,1.8595320187317703,
31.656,-1.7,82.74600000000001,1.8594444298125303,
31.665,-1.77,82.737,1.8594241504512943,
31.665,-1.78,82.737,1.8594241504512943,
31.669,-1.76,82.733,1.8594151293936176,
31.669,-1.77,82.733,1.8594151293936176,
31.673,-1.77,82.729,1.8594061034078848,
31.678,-1.81,82.724,1.8593948139957386,
31.682,-1.81,82.72,1.859385776922115,
31.686,-1.82,82.71600000000001,1.8593767349206434,
31.695,-1.79,82.707,1.8593563724002236,
31.708,-1.8,82.694,1.8593269158301498,
31.717,-1.82,82.685,1.8593064923314966,
31.73,-1.79,82.672,1.8592769476849185,
31.748,-1.81,82.654,1.8592359537973413,
31.756,-1.76,82.646,1.8592177022673084,
31.782,-1.76,82.62,1.859158248698581,
31.817,-1.73,82.58500000000001,1.8590778863796287,
31.844,-1.73,82.55799999999999,1.8590156349148237,
31.87,-1.75,82.532,1.8589554769673713,
31.883,-1.82,82.519,1.8589253199653546,
31.9,-1.84,82.50200000000001,1.8588858054006985,
31.918,-1.81,82.48400000000001,1.858843869502911,
31.944,-1.77,82.458,1.8587831193969675,
31.974,-1.76,82.428,1.858712764634788,
32.001,-1.75,82.40100000000001,1.8586492085792736,
32.022,-1.77,82.38,1.858599621028209,
32.044,-1.77,82.358,1.85854752665095,
32.062,-1.73,82.34,1.8585047932355478,
32.084,-1.71,82.318,1.8584524281625223,
32.101,-1.75,82.301,1.8584118622803998,
32.136,-1.75,82.26599999999999,1.8583280644157494,
32.193,-1.71,82.209,1.8581907873084782,
32.232,-1.78,82.17,1.8580962852897447,
32.289,-1.78,82.113,1.8579573258770516,
32.385,-1.7,82.017,1.8577210318519648,
32.476,-1.73,81.926,1.8574944305456358,
32.581,-1.69,81.821,1.8572298069754418,
32.646,-1.71,81.756,1.8570642959448496,
32.712,-1.71,81.69,1.8568949116071272,
32.777,-1.74,81.625,1.8567267871382864,
32.843,-1.73,81.559,1.8565547498041346,
32.921,-1.67,81.481,1.8563497103692614,
33.022,-1.75,81.38,1.8560814387825724,
33.109,-1.71,81.293,1.8558478465714523,
33.205,-1.71,81.197,1.8555873981007902,
33.249,-1.66,81.15299999999999,1.855467082408219,
33.279,-1.7,81.12299999999999,1.8553847090385793,
33.327,-1.69,81.075,1.855252338431075,
33.371,-1.7,81.031,1.8551303790492888,
33.401,-1.71,81.001,1.8550468851486497,
33.423,-1.71,80.979,1.8549854812187008,
33.445,-1.71,80.957,1.8549239291678614,
33.475,-1.74,80.92699999999999,1.8548397558698204,
33.506,-1.73,80.896,1.8547524875008967,
33.528,-1.73,80.874,1.854690376749959,
33.554,-1.73,80.848,1.8546167822524355,
33.58,-1.72,80.822,1.8545429809862444,
33.598,-1.72,80.804,1.8544917666887886,
33.624,-1.75,80.77799999999999,1.8544176155570102,
33.676,-1.73,80.726,1.8542686931896106,
33.728,-1.76,80.674,1.8541189441665742,
33.776,-1.77,80.626,1.8539799807370174,
33.842,-1.74,80.56,1.8537877564311445,
33.907,-1.71,80.495,1.853597143939452,
33.968,-1.71,80.434,1.8534170877237282,
34.034,-1.72,80.368,1.8532209931452432,
34.108,-1.74,80.29400000000001,1.8529995483541055,
34.187,-1.73,80.215,1.85276129691289,
34.248,-1.78,80.154,1.8525760280357644,
34.304,-1.75,80.098,1.852404946069492,
34.348,-1.76,80.054,1.8522698537640205,
34.392,-1.78,80.00999999999999,1.8521341713163921,
34.431,-1.8,79.971,1.8520134140628197,
34.47,-1.81,79.932,1.851892193343519,
34.496,-1.8,79.906,1.851811122090267,
34.514,-1.84,79.888,1.8517548752066195,
34.544,-1.86,79.858,1.8516609110954725,
34.562,-1.79,79.84,1.8516044010590162,
34.575,-1.76,79.827,1.8515635268918722,
34.584,-1.8,79.818,1.8515351992448028,
34.597,-1.78,79.805,1.8514942379894221,
34.619,-1.79,79.783,1.8514248017187775,
34.649,-1.76,79.753,1.851329878428057,
34.693,-1.79,79.709,1.851190162038722,
34.723,-1.8,79.679,1.8510945630348417,
34.771,-1.8,79.631,1.8509410349922317,
34.802,-1.74,79.6,1.8508415089214685,
34.837,-1.77,79.565,1.8507287894414062,
34.88,-1.8,79.52199999999999,1.8505897954752044,
34.92,-1.8,79.482,1.850459993993359,
34.963,-1.83,79.439,1.8503199148821041,
35.024,-1.83,79.378,1.8501202338829619,
35.099,-1.73,79.303,1.84987317477212,
35.168,-1.73,79.23400000000001,1.8496443713131738,
35.247,-1.75,79.155,1.8493806327981208,
35.325,-1.75,79.077,1.8491183741874755,
35.391,-1.8,79.011,1.848895021177108,
35.43,-1.79,78.97200000000001,1.8487624187775347,
35.465,-1.79,78.937,1.848643023898939,
35.509,-1.84,78.893,1.8484924005138155,
35.561,-1.82,78.84100000000001,1.8483136344314162,
35.592,-1.78,78.81,1.8482066724430863,
35.618,-1.8,78.78399999999999,1.8481167378542793,
35.644,-1.87,78.75800000000001,1.8480265984562663,
