Angulo_Medido_grados,Intensidad_Relativa,Angulo_Corregido_grados,Indice_Refraccion,Longitud_Onda_nm
16.166,4.42,75.586,1.8355019462457423,
16.349,4.44,75.40299999999999,1.834687524551436,
16.502,4.46,75.25,1.8339989813504984,
16.633,4.44,75.119,1.8334039260323731,
16.746,4.41,75.006,1.8328865481218015,
16.838,4.46,74.91399999999999,1.8324625273873203,
16.93,4.45,74.822,1.832036001774323,
17.056,4.44,74.696,1.831447785591331,
17.235,4.45,74.517,1.8306040801047523,
17.41,4.47,74.342,1.82977008737345,
17.619,4.5,74.133,1.828762235855214,
17.824,4.48,73.928,1.827761185728465,
17.964,4.5,73.788,1.827070444793284,
18.143,4.48,73.609,1.8261789041774588,
18.348,4.51,73.404,1.8251463301965904,
18.483,4.55,73.26899999999999,1.8244596251921592,
18.671,4.51,73.08099999999999,1.8234944505165616,
18.884,4.5,72.868,1.82238846343402,
19.033,4.55,72.719,1.8216069319397534,
19.19,4.55,72.562,1.820776448288001,
19.351,4.56,72.401,1.8199173654181813,
19.548,4.57,72.204,1.8188559549112604,
19.783,4.56,71.969,1.817575097575499,
20.023,4.58,71.729,1.8162505038493642,
20.233,4.58,71.51899999999999,1.8150778469883113,
20.407,4.61,71.345,1.81409659242938,
20.529,4.61,71.223,1.8134033923873147,
20.625,4.67,71.127,1.8128549169784738,
20.735,4.62,71.017,1.8122232034595909,
20.87,4.61,70.88199999999999,1.8114431767678818,
20.996,4.61,70.756,1.81071044240245,
21.149,4.6,70.603,1.80981458835139,
21.293,4.6,70.459,1.8089653229091567,
21.385,4.6,70.36699999999999,1.8084196392565082,
21.476,4.61,70.276,1.807877513721063,
21.607,4.61,70.145,1.8070929509114448,
21.712,4.59,70.03999999999999,1.8064605786939159,
21.821,4.58,69.931,1.8058008024283756,
21.978,4.6,69.774,1.8048445569725213,
22.126,4.59,69.62599999999999,1.8039367320316224,
22.214,4.58,69.538,1.8033940053379176,
22.331,4.58,69.42099999999999,1.8026690353938535,
22.484,4.6,69.268,1.8017151658770676,
22.641,4.67,69.11099999999999,1.800729497587828,
22.794,4.62,68.958,1.7997622662306656,
22.938,4.6,68.814,1.7988459207770389,
23.126,4.65,68.62599999999999,1.7976408245377473,
23.326,4.7,68.42599999999999,1.7963479410955898,
23.479,4.68,68.273,1.7953513370077097,
23.623,4.71,68.12899999999999,1.7944073901119153,
23.793,4.73,67.959,1.793285573879464,
23.942,4.73,67.81,1.792295726269752,
24.077,4.72,67.675,1.7913935626187854,
24.221,4.69,67.53099999999999,1.790425686880277,
24.369,4.69,67.383,1.7894249461314717,
24.513,4.69,67.23899999999999,1.7884454440398856,
24.683,4.69,67.06899999999999,1.7872817266101002,
24.867,4.68,66.88499999999999,1.7860132089275151,
25.059,4.68,66.693,1.7846796235176348,
25.255,4.71,66.497,1.7833078341204112,
25.412,4.7,66.34,1.7822014247877314,
25.595,4.7,66.157,1.7809032989693179,
25.796,4.69,65.95599999999999,1.77946698046614,
25.984,4.81,65.768,1.7781136248992233,401.5726031196092
26.149,4.81,65.603,1.776917946260958,403.44890908370405
26.302,4.82,65.44999999999999,1.77580264652812,405.2547921673818
26.442,4.82,65.31,1.7747765743082828,406.9655565625605
26.603,4.8,65.149,1.773590062994125,409.0051246370897
26.76,4.82,64.99199999999999,1.7724263177612707,411.07201245048617
26.93,4.82,64.822,1.7711587531894182,413.40144776501694
27.127,4.82,64.625,1.769680191585284,416.22654317877027
27.336,4.79,64.416,1.7681002354601574,419.38069322644105
27.533,4.77,64.219,1.7666003437379667,422.5117732165429
27.694,4.77,64.05799999999999,1.7653668880546245,425.1919330642156
27.834,4.8,63.91799999999999,1.7642887331998123,427.61625084594186
27.991,4.78,63.760999999999996,1.7630734928479044,430.44422583166886
28.187,4.81,63.565,1.7615472481433263,434.1463240779129
28.423,4.79,63.32899999999999,1.7596961091730474,438.874924738237
28.702,4.76,63.05,1.757488842222069,444.88075979572386
28.968,4.8,62.78399999999999,1.7553654807987542,451.06784484332974
29.221,4.79,62.53099999999999,1.753328801934494,457.41355370625797
29.483,4.8,62.26899999999999,1.7512021768466115,464.50797891220026
29.662,4.79,62.089999999999996,1.7497390534743158,469.68954786294603
29.81,4.78,61.94199999999999,1.7485230851444613,474.19537473842627
29.945,4.84,61.806999999999995,1.747409014260126,478.491512988826
30.098,4.78,61.653999999999996,1.746140749536087,483.58817903372596
30.207,4.76,61.544999999999995,1.7452335595453716,487.3749766874232
30.29,4.76,61.461999999999996,1.7445407275708793,490.3497189808587
30.351,4.79,61.400999999999996,1.7440304170708085,492.5880661462486
30.391,4.7,61.361,1.7436952722732473,494.0804217975309
30.456,4.67,61.29599999999999,1.7431497927803825,496.54802608458965
30.556,4.72,61.196,1.7423084944700047,500.4502118456135
30.661,4.74,61.090999999999994,1.7414223967866012,504.6910985097068
30.796,4.72,60.955999999999996,1.7402790197811204,510.370760512204
30.932,4.74,60.81999999999999,1.7391225090851952,516.3655087398006
31.054,4.72,60.69799999999999,1.7380810759921694,521.9903379755652
31.137,4.74,60.614999999999995,1.737370415244869,525.9577082802243
31.176,4.71,60.57599999999999,1.7370358913507626,527.86270284328
31.215,4.7,60.53699999999999,1.7367009848483446,529.7944374109364
31.298,4.75,60.45399999999999,1.7359869626341295,533.996811720784
31.377,4.68,60.375,1.7353057446492757,538.115637610629
31.412,4.72,60.339999999999996,1.735003438908022,539.9786802011394
31.455,4.73,60.297,1.7346316145192204,542.300510665815
31.477,4.69,60.27499999999999,1.7344411997328024,543.5026949862773
31.49,4.71,60.262,1.7343286249578194,544.2176736211497
31.503,4.67,60.248999999999995,1.7342160078908884,544.9360931939258
31.512,4.66,60.239999999999995,1.7341380174594114,545.4354874985427
31.516,4.65,60.236,1.7341033485411737,545.6579750416363
31.516,4.68,60.236,1.7341033485411737,545.6579750416363
31.525,4.71,60.227,1.7340253288423713,546.1597788897957
31.525,4.68,60.227,1.7340253288423713,546.1597788897957
31.525,4.7,60.227,1.7340253288423713,546.1597788897957
31.525,4.67,60.227,1.7340253288423713,546.1597788897957
31.529,4.66,60.223,1.7339906469178443,546.3833406626594
31.529,4.64,60.223,1.7339906469178443,546.3833406626594
31.538,4.67,60.214,1.7339125979580663,546.8875690331311
31.617,4.72,60.13499999999999,1.7332266327060353,551.3868000976496
31.656,4.66,60.096,1.7328874169041617,553.6574091670618
31.695,4.64,60.056999999999995,1.7325478215308427,555.9615525657852
31.817,4.62,59.934999999999995,1.7314830494242803,563.3930634193493
32.018,4.62,59.733999999999995,1.7297207184504557,576.4215277330633
32.262,4.64,59.489999999999995,1.7275679094204741,593.6801171055993
32.441,4.58,59.31099999999999,1.7259792406329815,607.4596908212235
32.616,4.55,59.135999999999996,1.7244184461293077,621.9463202219595
32.882,4.54,58.87,1.7220316493296461,646.1129983941504
33.1,4.56,58.651999999999994,1.7200626607404295,668.0969906171592
33.323,4.57,58.428999999999995,1.7180365467145249,692.9021407016962
33.515,4.57,58.236999999999995,1.7162824325124344,716.3791078333703
33.698,4.56,58.053999999999995,1.7146022554674007,740.809795590386
33.851,4.58,57.900999999999996,1.7131913296827261,762.9472734747144
33.942,4.58,57.809999999999995,1.7123494861889876,776.9211104198796
34.051,4.52,57.70099999999999,1.7113385130892869,794.5122350483314
34.16,4.51,57.592,1.710324699434646,813.096792998655
34.213,4.57,57.538999999999994,1.7098307195510287,822.5138436641438
34.252,4.52,57.49999999999999,1.709466797290428,829.609490176106
34.287,4.52,57.464999999999996,1.7091398919562861,836.100685363413
34.313,4.53,57.43899999999999,1.7088968592439548,840.9999115453115
34.37,4.54,57.382,1.7083634941498216,851.9769266100582
34.488,4.5,57.263999999999996,1.7072568823183647,875.7809779237006
34.579,4.52,57.172999999999995,1.7064012233564874,895.1946996385134
34.662,4.52,57.089999999999996,1.7056190781414708,913.7593704476847
34.789,4.54,56.962999999999994,1.7044191518897531,943.8647783004191
34.924,4.57,56.827999999999996,1.7031394718486073,978.3127510676206
35.059,4.73,56.693,1.7018555079227076,1015.5352498416114
35.181,5.3,56.571,1.7006915096097772,1051.8016914006867
35.317,5.7,56.434999999999995,1.6993898354806727,1095.4767597039925
35.478,6.39,56.273999999999994,1.6978433083899738,1152.1098626382945
35.613,6.41,56.138999999999996,1.6965418860446047,1204.212593491272
35.749,5.68,56.00299999999999,1.6952265520366483,1261.4826620617848
35.88,5.26,55.87199999999999,1.6939555334029375,1321.7171822833516
35.954,4.8,55.797999999999995,1.693235804275079,1358.1624834699899
35.98,4.65,55.772,1.692982627170348,1371.4104488362193
36.037,4.56,55.714999999999996,1.6924270410383682,1401.2974074675826
36.115,4.5,55.63699999999999,1.6916655558029114,1444.163526703069
36.181,4.41,55.571,1.6910201320578797,1482.3203818817565
36.25,4.42,55.501999999999995,1.6903443040717834,1524.181595271505
36.312,4.39,55.44,1.689736109474862,1563.6196867871313
36.377,4.35,55.37499999999999,1.6890975433433704,1606.934884648754
36.442,4.32,55.309999999999995,1.68845801350143,1652.3897905231902
36.508,4.32,55.24399999999999,1.6878076600598508,1700.8731687408854
36.586,4.37,55.166,1.6870377832662415,1761.4071621417854
36.674,4.31,55.077999999999996,1.6861675459205858,1834.2400592076465
36.796,4.34,54.955999999999996,1.6849581780272787,1943.9712946577688
36.94,4.33,54.812,1.6835263991485658,2088.2609101615813
37.075,4.3,54.67699999999999,1.682179862924876,2240.232678906369
37.215,4.31,54.53699999999999,1.6807791308168032,2417.6673404974263
37.346,4.36,54.406,1.6794644704845343,
37.477,4.34,54.275,1.6781459784647654,
37.638,4.31,54.114,1.6765203100776962,
37.778,4.34,53.974,1.675102011342893,
37.926,4.28,53.82599999999999,1.6735979555023555,
38.061,4.28,53.690999999999995,1.6722218034668195,
38.197,4.34,53.55499999999999,1.6708314103711128,
38.349,4.33,53.403,1.669272650301494,
38.506,4.29,53.245999999999995,1.6676573241161365,
38.663,4.29,53.089,1.6660366411570613,
38.838,4.32,52.913999999999994,1.6642238590017955,
39.008,4.33,52.74399999999999,1.6624565485049283,
39.161,4.33,52.590999999999994,1.660860663675282,
39.314,4.32,52.437999999999995,1.6592597724268743,
39.497,4.32,52.254999999999995,1.6573384325505545,
39.663,4.29,52.089,1.6555894339111614,
39.824,4.26,51.928,1.6538875568689475,
39.99,4.3,51.76199999999999,1.6521271189310571,
40.156,4.31,51.596,1.6503609107914734,
40.352,4.32,51.4,1.648268113911102,
40.544,4.33,51.208,1.64621030113106,
40.723,4.39,51.028999999999996,1.6442849667689705,
40.915,4.41,50.836999999999996,1.64221249044983,
41.055,4.38,50.696999999999996,1.6406965599191439,
41.155,4.38,50.596999999999994,1.6396113094792646,
41.273,4.36,50.47899999999999,1.6383281041982836,
41.443,4.36,50.309,1.6364744693999975,
41.613,4.36,50.138999999999996,1.6346150167903872,
41.744,4.28,50.007999999999996,1.6331781932175629,
41.84,4.26,49.91199999999999,1.6321230783350218,
41.936,4.35,49.815999999999995,1.6310661290993507,
42.032,4.31,49.72,1.630007350600779,
42.15,4.29,49.602,1.6287034367843327,
42.281,4.32,49.471,1.627252654787848,
42.416,4.31,49.336,1.6257540462552336,
42.534,4.29,49.217999999999996,1.6244412296224628,
42.66,4.31,49.092,1.6230364109561428,
42.791,4.22,48.961,1.621572575356412,
42.926,4.29,48.82599999999999,1.6200605682699798,
43.031,4.33,48.721,1.6188821339165866,
43.127,4.34,48.62499999999999,1.6178028548269254,
43.258,4.29,48.49399999999999,1.61632724209032,
43.406,4.29,48.346,1.6146562004727245,
43.568,4.31,48.184,1.6128223210179389,
43.738,4.26,48.013999999999996,1.6108925500866436,
43.904,4.31,47.84799999999999,1.6090029466488396,
44.035,4.31,47.717,1.6075081175082766,
44.148,4.27,47.60399999999999,1.6062161194541225,
44.253,4.26,47.498999999999995,1.6050134687460857,
44.336,4.28,47.416,1.6040613605448102,
44.432,4.3,47.31999999999999,1.6029585445502537,
44.519,4.3,47.233,1.601957655792691,
44.628,4.29,47.123999999999995,1.6007017136412307,
44.759,4.33,46.992999999999995,1.599189412007588,
44.877,4.3,46.87499999999999,1.5978245180582127,
45.016,4.32,46.736,1.596213489788894,
45.143,4.32,46.608999999999995,1.594738502612422,
45.287,4.29,46.464999999999996,1.5930625806455416,
45.4,4.28,46.352,1.5917448577899513,
45.523,4.31,46.22899999999999,1.59030794541009,
45.662,4.31,46.089999999999996,1.5886808991046655,
45.819,4.27,45.93299999999999,1.5868390697491768,
45.963,4.29,45.788999999999994,1.5851459574787576,
46.116,4.27,45.635999999999996,1.5833430732159124,
46.26,4.27,45.492,1.5816425411976522,
46.4,4.32,45.352,1.5799858253093826,
46.539,4.27,45.212999999999994,1.578337624172923,
46.731,4.24,45.020999999999994,1.5760555658094562,
46.923,4.3,44.82899999999999,1.5737672772922024,
47.15,4.26,44.602,1.5710538791685305,
47.39,4.26,44.361999999999995,1.5681757733212047,
47.578,4.27,44.17399999999999,1.5659146280338354,
47.73,4.26,44.022,1.564082243652392,
47.87,4.28,43.882,1.5623912015354966,
48.023,4.16,43.72899999999999,1.560539516095455,
48.184,4.18,43.568,1.558586956292611,
48.315,4.19,43.437,1.5569951790852443,
48.446,4.25,43.306,1.5554006830996656,
48.564,4.22,43.187999999999995,1.5539621047731504,
48.664,4.16,43.087999999999994,1.5527412618313103,
48.795,4.19,42.956999999999994,1.5511395976855615,
48.97,4.18,42.782,1.548995818884733,
49.157,4.2,42.595,1.5466998289999097,
49.354,4.18,42.397999999999996,1.5442752866486114,
49.502,4.13,42.24999999999999,1.5424499385241002,
49.628,4.24,42.123999999999995,1.540893331915775,
49.729,4.2,42.022999999999996,1.5396438632337963,
49.86,4.17,41.891999999999996,1.538021007809622,
50.017,4.22,41.73499999999999,1.536072721149582,
50.13,4.19,41.62199999999999,1.5346682133785026,
50.274,4.2,41.477999999999994,1.5328757019825587,
50.401,4.18,41.35099999999999,1.5312923148197135,
50.523,4.15,41.22899999999999,1.5297690806979123,
50.654,4.16,41.09799999999999,1.5281311080056892,
50.807,4.2,40.94499999999999,1.5262149714603688,
50.937,4.2,40.815,1.5245842883757232,
51.051,4.18,40.70099999999999,1.5231523574363381,
51.221,4.21,40.531,1.5210136661393157,
51.378,4.17,40.373999999999995,1.5190349810827257,
51.513,4.14,40.239,1.5173308675288886,
51.644,4.08,40.108,1.5156748807087712,
51.793,4.2,39.958999999999996,1.513788542852126,
51.954,4.16,39.797999999999995,1.5117469496781122,
52.102,4.13,39.65,1.5098671753152106,
52.294,4.13,39.458,1.5074242641569229,
52.486,4.16,39.266,1.5049765624991227,
52.67,4.21,39.081999999999994,1.502626402442893,
52.857,4.15,38.894999999999996,1.500233515397274,
53.045,4.12,38.706999999999994,1.4978234015027858,
53.241,4.16,38.510999999999996,1.4953060541384686,
53.446,4.15,38.306,1.4926680695156933,
53.647,4.17,38.105,1.4900766127762344,
53.83,4.16,37.922,1.4877130219470025,
54.022,4.14,37.73,1.485228934408718,
54.232,4.15,37.519999999999996,1.4825070394661923,
54.467,4.08,37.285,1.4794550966563866,
54.703,4.14,37.04899999999999,1.4763838751718603,
54.952,4.11,36.8,1.473136755525175,
55.165,4.08,36.586999999999996,1.4703537137914335,
55.384,4.07,36.367999999999995,1.467487185224733,
55.593,4.02,36.15899999999999,1.4647468115154587,
55.798,3.98,35.95399999999999,1.4620544633935133,
56.008,4.02,35.74399999999999,1.4592919814113692,
56.226,3.98,35.525999999999996,1.4564195602123458,
56.426,3.94,35.32599999999999,1.453780170457965,
56.632,3.92,35.12,1.451057528048378,
56.837,3.97,34.91499999999999,1.4483440723876904,
57.02,3.95,34.73199999999999,1.4459184792281206,
57.225,3.95,34.526999999999994,1.4431976116099734,
57.456,3.97,34.29599999999999,1.4401270946928342,
57.683,3.97,34.068999999999996,1.4371051330140203,
57.897,3.95,33.855,1.434252136732356,
58.045,3.95,33.706999999999994,1.432276754642909,
58.141,3.97,33.611,1.430994443373987,
58.242,3.95,33.51,1.429644520452356,
58.325,3.91,33.42699999999999,1.4285345510585352,
58.425,3.96,33.327,1.4271964949378844,
58.556,3.96,33.196,1.4254424254947846,
58.661,3.95,33.090999999999994,1.4240355083072234,
58.748,3.97,33.004,1.422869121655084,
58.835,3.93,32.916999999999994,1.421702147295598,
58.927,3.93,32.824999999999996,1.420467472472286,
59.031,3.91,32.721,1.4190709780242825,
59.158,3.92,32.593999999999994,1.4173645417866967,
59.311,3.94,32.440999999999995,1.4153071717503758,
59.437,3.91,32.315,1.41361158763297,
59.581,3.91,32.17099999999999,1.4116723864569274,
59.73,3.93,32.022,1.4096643173083558,
59.852,3.91,31.9,1.40801898462922,
59.974,3.94,31.778,1.4063726412720639,
60.118,3.9,31.633999999999993,1.404428137996106,
60.253,3.91,31.498999999999995,1.402603931757146,
60.384,3.91,31.367999999999995,1.4008326554722312,
60.532,3.85,31.22,1.398830216728233,
60.676,3.84,31.075999999999993,1.3968805987718629,
60.833,3.87,30.918999999999997,1.3947535456370623,
60.999,3.9,30.752999999999993,1.3925029773372541,
61.183,3.89,30.568999999999996,1.390006520940681,
61.392,3.9,30.359999999999992,1.3871685821112458,
61.614,3.93,30.137999999999998,1.3841515435833442,
61.85,3.87,29.901999999999994,1.3809414413353756,
62.112,3.87,29.639999999999993,1.3773744495404305,
62.365,3.9,29.386999999999993,1.3739269109130907,
62.614,3.84,29.137999999999998,1.3705310766124157,
62.849,3.81,28.903,1.367323755101027,
63.085,3.81,28.666999999999994,1.3641005495381755,
63.342,3.8,28.409999999999997,1.3605881317158066,
63.591,3.8,28.160999999999994,1.357182811392235,
63.801,3.75,27.950999999999993,1.354309253079421,
63.975,3.8,27.776999999999994,1.351927263091054,
64.15,3.82,27.60199999999999,1.3495306867868933,
64.32,3.79,27.432000000000002,1.3472017726060932,
64.49,3.77,27.262,1.3448721074082497,
64.643,3.83,27.108999999999995,1.3427748066160015,
64.774,3.83,26.977999999999994,1.3409786530233694,
64.887,3.81,26.864999999999995,1.3394290019342765,
64.992,3.82,26.75999999999999,1.3379888271355591,
65.114,3.83,26.63799999999999,1.336315214283844,
65.301,3.79,26.450999999999993,1.3337494054153913,
65.48,3.81,26.27199999999999,1.331292830954645,
65.651,3.8,26.101,1.3289456146413503,
65.764,3.78,25.988,1.3273943230428844,
65.921,3.75,25.83099999999999,1.3252387466303408,
66.139,3.71,25.613,1.3222452539561231,
66.292,3.74,25.459999999999994,1.3201440900674988,
66.392,3.75,25.36,1.3187706997395536,
66.528,3.69,25.22399999999999,1.3169028079808867,
66.676,3.67,25.075999999999993,1.3148700239365132,
66.789,3.74,24.962999999999994,1.3133179310135166,
66.894,3.73,24.85799999999999,1.3118757081655563,
66.999,3.65,24.753,1.3104334854637418,
67.152,3.62,24.599999999999994,1.3083319860086313,
67.287,3.63,24.46499999999999,1.3064777729621824,
67.392,3.69,24.36,1.3050356576508522,
67.536,3.65,24.215999999999994,1.3030579952140278,
67.706,3.62,24.045999999999992,1.3007234364162672,
67.893,3.63,23.858999999999995,1.2981557074742922,
68.094,3.65,23.658,1.2953961525069022,
68.277,3.64,23.474999999999994,1.2928841624877268,
68.443,3.59,23.308999999999997,1.2906059464643542,
68.6,3.65,23.152,1.288451661211055,
68.753,3.57,22.998999999999995,1.2863526887950567,
68.923,3.64,22.828999999999994,1.284021038255172,
69.102,3.6,22.64999999999999,1.2815666192269943,
69.259,3.6,22.492999999999995,1.2794144760237558,
69.407,3.55,22.345,1.2773862701441596,
69.56,3.58,22.191999999999993,1.2752901595228312,
69.7,3.54,22.051999999999992,1.2733727311131606,
69.822,3.52,21.929999999999993,1.2717023063561486,
69.953,3.56,21.798999999999992,1.2699091720790359,
70.062,3.6,21.689999999999998,1.268417601479511,
70.119,3.59,21.632999999999996,1.2676377653090178,
70.206,3.56,21.545999999999992,1.266447706009845,
70.289,3.55,21.462999999999994,1.265312612334864,
70.372,3.54,21.379999999999995,1.2641777694514,
70.485,3.59,21.266999999999996,1.2626331569481746,
70.629,3.6,21.12299999999999,1.260665517168063,
70.808,3.51,20.94399999999999,1.2582207969150587,
71.009,3.52,20.742999999999995,1.2554772221366988,
71.188,3.54,20.563999999999993,1.253035447312783,
71.367,3.5,20.38499999999999,1.2505951604225092,
71.51,3.5,20.24199999999999,1.2486467699637687,
71.637,3.51,20.114999999999995,1.2469172386800909,
71.746,3.52,20.006,1.2454334994677714,
71.877,3.54,19.875,1.2436511204651104,
72.021,3.53,19.730999999999995,1.2416929390573257,
72.161,3.52,19.590999999999994,1.2397902621861776,
72.326,3.51,19.426000000000002,1.2375492703676525,
72.484,3.53,19.268,1.235404865267782,
72.641,3.51,19.11099999999999,1.2332755453155946,
72.806,3.47,18.945999999999998,1.2310393993692925,
72.972,3.48,18.78,1.228791484294928,
73.121,3.55,18.631,1.2267753441832696,
73.273,3.52,18.479,1.2247201793297309,
73.448,3.47,18.304000000000002,1.222356050536138,
73.627,3.5,18.125,1.2199401781324113,
73.81,3.54,17.941999999999993,1.217472787087948,
74.024,3.52,17.727999999999994,1.2145906828175508,
74.272,3.53,17.47999999999999,1.2112552160352883,
74.53,3.52,17.221999999999994,1.207790615078739,
74.718,3.55,17.033999999999992,1.205269580224901,
74.883,3.61,16.869,1.2030595121624001,
75.014,3.61,16.738,1.2013065819686695,
75.102,3.6,16.64999999999999,1.200129915626422,
75.197,3.59,16.554999999999993,1.1988604506634881,
