Angulo_Medido_grados,Intensidad_Relativa,Angulo_Corregido_grados,Indice_Refraccion,Longitud_Onda_nm
9.63,4.87,77.47,1.8433054534580626,
9.656,4.88,77.44399999999999,1.8432050001371587,
9.682,4.87,77.41799999999999,1.843104343492726,
9.695,4.91,77.405,1.843053938933712,
9.721,4.89,77.37899999999999,1.8429529773611768,
9.761,4.81,77.339,1.8427972550025156,
9.791,4.84,77.309,1.8426801476061079,
9.817,4.83,77.28299999999999,1.8425784357349655,
9.831,4.89,77.26899999999999,1.8425235836641667,
9.848,4.85,77.252,1.8424568984050655,
9.861,4.83,77.23899999999999,1.8424058452090721,
9.874,4.84,77.226,1.8423547412427297,
9.887,4.84,77.213,1.8423035865099102,
9.905,4.8,77.195,1.842232673077326,
9.931,4.78,77.169,1.8421300707725976,
9.961,4.83,77.139,1.8420114312540987,
10.005,4.76,77.095,1.8418369378507005,
10.049,4.77,77.05099999999999,1.841661863335314,
10.084,4.78,77.01599999999999,1.8415221846446,
10.119,4.76,76.981,1.841382138429401,
10.145,4.76,76.955,1.8412778662277993,
10.175,4.82,76.925,1.8411573002263137,
10.215,4.83,76.88499999999999,1.8409961257672733,
10.263,4.84,76.83699999999999,1.8408020832828678,
10.311,4.81,76.78899999999999,1.8406073502968057,
10.345,4.8,76.755,1.8404689967641514,
10.363,4.8,76.737,1.8403956105835146,
10.38,4.76,76.72,1.8403262123071693,
10.393,4.75,76.707,1.8402730846372937,
10.407,4.76,76.693,1.840215813625852,
10.42,4.8,76.67999999999999,1.8401625808502045,
10.437,4.8,76.663,1.8400928924100763,
10.45,4.77,76.64999999999999,1.8400395428706713,
10.468,4.74,76.63199999999999,1.8399655907585577,
10.485,4.79,76.615,1.8398956580488022,
10.503,4.76,76.597,1.8398215173740649,
10.516,4.77,76.58399999999999,1.8397679110303395,
10.524,4.73,76.576,1.8397348973753183,
10.533,4.79,76.567,1.8396977341232996,
10.546,4.77,76.554,1.8396440110849681,
10.559,4.73,76.541,1.839590237485714,
10.572,4.79,76.52799999999999,1.8395364133296177,
10.59,4.86,76.50999999999999,1.8394618041189712,
10.607,4.75,76.493,1.839391250883456,
10.625,4.75,76.475,1.8393164532527968,
10.647,4.73,76.45299999999999,1.8392249023543545,
10.668,4.76,76.43199999999999,1.8391373778666515,
10.695,4.73,76.405,1.8390246526656093,
10.712,4.72,76.38799999999999,1.8389535657485094,
10.738,4.76,76.362,1.8388446775177156,
10.769,4.78,76.33099999999999,1.8387145852395983,
10.808,4.7,76.292,1.8385505129607522,
10.843,4.72,76.25699999999999,1.8384028818065214,
10.882,4.74,76.21799999999999,1.838237947616107,
10.93,4.73,76.16999999999999,1.8380343283386589,
10.974,4.76,76.12599999999999,1.8378470732586163,
11.013,4.76,76.08699999999999,1.8376806142484743,
11.044,4.75,76.056,1.8375479770208563,
11.083,4.69,76.017,1.8373807037472385,
11.144,4.68,75.95599999999999,1.837118161846374,
11.214,4.69,75.886,1.8368155177598902,
11.279,4.66,75.821,1.8365331840324246,
11.34,4.66,75.75999999999999,1.8362670803144439,
11.41,4.67,75.69,1.8359603506526831,
11.467,4.71,75.633,1.8357095081627948,
11.519,4.73,75.58099999999999,1.835479826536207,
11.572,4.79,75.52799999999999,1.8352449007068052,
11.611,4.78,75.48899999999999,1.835071497565254,
11.641,4.77,75.45899999999999,1.8349378030069785,
11.672,4.8,75.428,1.8347993710932098,
11.702,4.83,75.398,1.8346651329709773,
11.733,4.83,75.36699999999999,1.8345261394905688,
11.759,4.83,75.341,1.8344093443263991,
11.785,4.83,75.315,1.83429234851013,
11.816,4.86,75.28399999999999,1.8341525913051837,
11.842,4.86,75.258,1.8340351557225398,
11.873,4.84,75.22699999999999,1.833894874283154,
11.916,4.81,75.184,1.8336998184880915,
11.96,4.83,75.13999999999999,1.8334996590064725,
12.008,4.88,75.092,1.833280648735146,
12.065,4.87,75.035,1.8330196873368871,
12.13,4.95,74.97,1.8327209253809742,
12.169,5.0,74.931,1.832541067757996,
12.191,4.96,74.90899999999999,1.8324394110008588,
12.222,4.94,74.878,1.8322959242833396,
12.274,4.95,74.826,1.8320545984304646,
12.357,4.96,74.743,1.831667748362442,
12.427,4.99,74.673,1.8313399063543812,
12.483,4.96,74.61699999999999,1.8310765904058368,
12.553,4.98,74.547,1.8307461431540337,
12.601,5.01,74.499,1.8305187147855129,
12.636,5.03,74.464,1.8303524530005848,
12.658,4.99,74.442,1.8302477606266034,
12.684,5.04,74.416,1.8301238492313257,
12.702,4.92,74.398,1.8300379476406756,
12.715,4.81,74.38499999999999,1.8299758481898338,
12.719,4.79,74.381,1.8299567306423057,
12.719,4.83,74.381,1.8299567306423057,
12.719,4.86,74.381,1.8299567306423057,
12.719,4.92,74.381,1.8299567306423057,
12.719,4.88,74.381,1.8299567306423057,
12.719,4.87,74.381,1.8299567306423057,
12.719,4.83,74.381,1.8299567306423057,
12.719,4.82,74.381,1.8299567306423057,
12.723,4.85,74.377,1.8299376083777528,
12.723,4.87,74.377,1.8299376083777528,
12.723,4.87,74.377,1.8299376083777528,
12.723,4.88,74.377,1.8299376083777528,
12.723,4.78,74.377,1.8299376083777528,
12.723,4.78,74.377,1.8299376083777528,
12.723,4.81,74.377,1.8299376083777528,
12.723,4.82,74.377,1.8299376083777528,
12.723,4.79,74.377,1.8299376083777528,
12.723,4.74,74.377,1.8299376083777528,
12.723,4.72,74.377,1.8299376083777528,
12.723,4.76,74.377,1.8299376083777528,
12.723,4.77,74.377,1.8299376083777528,
12.723,4.77,74.377,1.8299376083777528,
12.723,4.8,74.377,1.8299376083777528,
12.723,4.75,74.377,1.8299376083777528,
12.723,4.74,74.377,1.8299376083777528,
12.723,4.76,74.377,1.8299376083777528,
12.723,4.73,74.377,1.8299376083777528,
12.723,4.75,74.377,1.8299376083777528,
12.723,4.76,74.377,1.8299376083777528,
12.723,4.77,74.377,1.8299376083777528,
12.723,4.76,74.377,1.8299376083777528,
12.723,4.79,74.377,1.8299376083777528,
12.723,4.76,74.377,1.8299376083777528,
12.723,4.76,74.377,1.8299376083777528,
12.723,4.77,74.377,1.8299376083777528,
12.723,4.76,74.377,1.8299376083777528,
12.723,4.76,74.377,1.8299376083777528,
12.723,4.73,74.377,1.8299376083777528,
12.723,4.79,74.377,1.8299376083777528,
12.723,4.86,74.377,1.8299376083777528,
12.723,4.84,74.377,1.8299376083777528,
12.723,4.81,74.377,1.8299376083777528,
12.723,4.81,74.377,1.8299376083777528,
12.723,4.79,74.377,1.8299376083777528,
12.723,4.8,74.377,1.8299376083777528,
12.723,4.77,74.377,1.8299376083777528,
12.723,4.74,74.377,1.8299376083777528,
12.723,4.73,74.377,1.8299376083777528,
12.723,4.69,74.377,1.8299376083777528,
12.728,4.68,74.372,1.8299136989139557,
12.728,4.64,74.372,1.8299136989139557,
12.728,4.64,74.372,1.8299136989139557,
12.728,4.65,74.372,1.8299136989139557,
12.728,4.64,74.372,1.8299136989139557,
12.728,4.67,74.372,1.8299136989139557,
12.728,4.7,74.372,1.8299136989139557,
12.728,4.7,74.372,1.8299136989139557,
12.728,4.7,74.372,1.8299136989139557,
12.728,4.75,74.372,1.8299136989139557,
12.728,4.78,74.372,1.8299136989139557,
12.728,4.79,74.372,1.8299136989139557,
12.728,4.79,74.372,1.8299136989139557,
12.728,4.85,74.372,1.8299136989139557,
12.728,4.82,74.372,1.8299136989139557,
12.728,4.79,74.372,1.8299136989139557,
12.728,4.81,74.372,1.8299136989139557,
12.728,4.8,74.372,1.8299136989139557,
12.728,4.82,74.372,1.8299136989139557,
12.728,4.83,74.372,1.8299136989139557,
12.728,4.93,74.372,1.8299136989139557,
12.728,4.99,74.372,1.8299136989139557,
12.728,4.99,74.372,1.8299136989139557,
12.728,4.99,74.372,1.8299136989139557,
12.728,4.97,74.372,1.8299136989139557,
12.728,5.01,74.372,1.8299136989139557,
12.728,4.82,74.372,1.8299136989139557,
12.728,4.65,74.372,1.8299136989139557,
12.728,4.65,74.372,1.8299136989139557,
12.728,4.67,74.372,1.8299136989139557,
12.728,4.65,74.372,1.8299136989139557,
12.728,4.67,74.372,1.8299136989139557,
12.728,4.64,74.372,1.8299136989139557,
12.728,4.54,74.372,1.8299136989139557,
12.728,4.55,74.372,1.8299136989139557,
12.728,4.52,74.372,1.8299136989139557,
12.728,4.56,74.372,1.8299136989139557,
12.728,4.55,74.372,1.8299136989139557,
12.728,4.55,74.372,1.8299136989139557,
12.728,4.49,74.372,1.8299136989139557,
12.728,4.51,74.372,1.8299136989139557,
12.728,4.52,74.372,1.8299136989139557,
12.728,4.5,74.372,1.8299136989139557,
12.728,4.48,74.372,1.8299136989139557,
12.728,4.55,74.372,1.8299136989139557,
12.728,4.5,74.372,1.8299136989139557,
12.728,4.54,74.372,1.8299136989139557,
12.728,4.53,74.372,1.8299136989139557,
12.728,4.51,74.372,1.8299136989139557,
12.728,4.54,74.372,1.8299136989139557,
12.728,4.52,74.372,1.8299136989139557,
12.728,4.5,74.372,1.8299136989139557,
12.728,4.51,74.372,1.8299136989139557,
12.728,4.51,74.372,1.8299136989139557,
12.728,4.49,74.372,1.8299136989139557,
12.728,4.5,74.372,1.8299136989139557,
12.728,4.49,74.372,1.8299136989139557,
12.728,4.48,74.372,1.8299136989139557,
12.728,4.51,74.372,1.8299136989139557,
12.728,4.52,74.372,1.8299136989139557,
12.728,4.45,74.372,1.8299136989139557,
12.728,4.5,74.372,1.8299136989139557,
12.728,4.48,74.372,1.8299136989139557,
12.728,4.44,74.372,1.8299136989139557,
12.728,4.45,74.372,1.8299136989139557,
12.728,4.44,74.372,1.8299136989139557,
12.728,4.44,74.372,1.8299136989139557,
12.728,4.47,74.372,1.8299136989139557,
12.728,4.47,74.372,1.8299136989139557,
12.728,4.46,74.372,1.8299136989139557,
12.728,4.45,74.372,1.8299136989139557,
12.728,4.47,74.372,1.8299136989139557,
12.728,4.47,74.372,1.8299136989139557,
12.728,4.46,74.372,1.8299136989139557,
12.728,4.47,74.372,1.8299136989139557,
12.728,4.51,74.372,1.8299136989139557,
12.728,4.49,74.372,1.8299136989139557,
12.728,4.51,74.372,1.8299136989139557,
12.728,4.52,74.372,1.8299136989139557,
12.728,4.6,74.372,1.8299136989139557,
12.728,4.51,74.372,1.8299136989139557,
12.728,4.54,74.372,1.8299136989139557,
12.728,4.57,74.372,1.8299136989139557,
12.728,4.57,74.372,1.8299136989139557,
12.728,4.49,74.372,1.8299136989139557,
12.728,4.52,74.372,1.8299136989139557,
12.728,4.55,74.372,1.8299136989139557,
12.728,4.5,74.372,1.8299136989139557,
12.728,4.51,74.372,1.8299136989139557,
12.728,4.46,74.372,1.8299136989139557,
12.728,4.48,74.372,1.8299136989139557,
12.728,4.45,74.372,1.8299136989139557,
12.728,4.48,74.372,1.8299136989139557,
12.728,4.57,74.372,1.8299136989139557,
12.728,4.58,74.372,1.8299136989139557,
12.728,4.57,74.372,1.8299136989139557,
12.728,4.61,74.372,1.8299136989139557,
12.728,4.63,74.372,1.8299136989139557,
12.728,4.63,74.372,1.8299136989139557,
12.728,4.58,74.372,1.8299136989139557,
12.728,4.59,74.372,1.8299136989139557,
12.728,4.65,74.372,1.8299136989139557,
12.728,4.63,74.372,1.8299136989139557,
12.728,4.63,74.372,1.8299136989139557,
12.732,4.6,74.368,1.8298945660366017,
12.732,4.61,74.368,1.8298945660366017,
12.732,4.56,74.368,1.8298945660366017,
12.732,4.52,74.368,1.8298945660366017,
12.732,4.6,74.368,1.8298945660366017,
12.732,4.62,74.368,1.8298945660366017,
12.732,4.61,74.368,1.8298945660366017,
12.732,4.61,74.368,1.8298945660366017,
12.732,4.57,74.368,1.8298945660366017,
12.732,4.57,74.368,1.8298945660366017,
12.732,4.59,74.368,1.8298945660366017,
12.732,4.53,74.368,1.8298945660366017,
12.732,4.59,74.368,1.8298945660366017,
12.732,4.52,74.368,1.8298945660366017,
12.732,4.48,74.368,1.8298945660366017,
12.732,4.51,74.368,1.8298945660366017,
12.732,4.55,74.368,1.8298945660366017,
12.732,4.58,74.368,1.8298945660366017,
12.732,4.55,74.368,1.8298945660366017,
12.732,4.59,74.368,1.8298945660366017,
12.732,4.61,74.368,1.8298945660366017,
12.732,4.65,74.368,1.8298945660366017,
12.732,4.71,74.368,1.8298945660366017,
12.732,4.69,74.368,1.8298945660366017,
12.732,4.78,74.368,1.8298945660366017,
12.732,4.77,74.368,1.8298945660366017,
12.732,4.71,74.368,1.8298945660366017,
12.732,4.69,74.368,1.8298945660366017,
12.732,4.76,74.368,1.8298945660366017,
12.732,4.77,74.368,1.8298945660366017,
12.732,4.73,74.368,1.8298945660366017,
12.732,4.72,74.368,1.8298945660366017,
12.732,4.76,74.368,1.8298945660366017,
12.732,4.71,74.368,1.8298945660366017,
12.732,4.68,74.368,1.8298945660366017,
12.732,4.66,74.368,1.8298945660366017,
12.732,4.66,74.368,1.8298945660366017,
12.732,4.7,74.368,1.8298945660366017,
12.732,4.77,74.368,1.8298945660366017,
12.732,4.83,74.368,1.8298945660366017,
12.732,4.82,74.368,1.8298945660366017,
12.732,4.85,74.368,1.8298945660366017,
12.732,4.84,74.368,1.8298945660366017,
12.732,4.87,74.368,1.8298945660366017,
12.732,4.86,74.368,1.8298945660366017,
12.732,4.84,74.368,1.8298945660366017,
12.732,5.07,74.368,1.8298945660366017,
12.732,5.06,74.368,1.8298945660366017,
12.732,5.06,74.368,1.8298945660366017,
12.732,5.06,74.368,1.8298945660366017,
12.732,5.12,74.368,1.8298945660366017,
12.732,5.09,74.368,1.8298945660366017,
12.732,5.08,74.368,1.8298945660366017,
12.732,5.07,74.368,1.8298945660366017,
12.732,5.04,74.368,1.8298945660366017,
12.732,5.08,74.368,1.8298945660366017,
12.732,5.05,74.368,1.8298945660366017,
12.732,5.03,74.368,1.8298945660366017,
12.732,5.03,74.368,1.8298945660366017,
12.732,4.93,74.368,1.8298945660366017,
12.732,4.96,74.368,1.8298945660366017,
12.732,5.04,74.368,1.8298945660366017,
12.732,5.01,74.368,1.8298945660366017,
12.732,5.0,74.368,1.8298945660366017,
12.732,5.03,74.368,1.8298945660366017,
12.732,4.75,74.368,1.8298945660366017,
12.732,4.8,74.368,1.8298945660366017,
12.732,4.76,74.368,1.8298945660366017,
12.732,4.81,74.368,1.8298945660366017,
12.732,4.79,74.368,1.8298945660366017,
12.732,4.82,74.368,1.8298945660366017,
12.732,4.76,74.368,1.8298945660366017,
12.732,4.76,74.368,1.8298945660366017,
12.737,4.76,74.363,1.829870643307241,
12.737,4.71,74.363,1.829870643307241,
12.737,4.73,74.363,1.829870643307241,
12.737,4.75,74.363,1.829870643307241,
12.737,4.74,74.363,1.829870643307241,
12.737,4.73,74.363,1.829870643307241,
12.737,4.67,74.363,1.829870643307241,
12.737,4.65,74.363,1.829870643307241,
12.737,4.69,74.363,1.829870643307241,
12.754,4.68,74.34599999999999,1.829789250906073,
12.771,4.64,74.329,1.8297077733255058,
12.771,4.62,74.329,1.8297077733255058,
12.771,4.59,74.329,1.8297077733255058,
12.771,4.63,74.329,1.8297077733255058,
12.771,4.61,74.329,1.8297077733255058,
12.771,4.58,74.329,1.8297077733255058,
12.771,4.54,74.329,1.8297077733255058,
12.771,4.56,74.329,1.8297077733255058,
12.771,4.57,74.329,1.8297077733255058,
12.771,4.59,74.329,1.8297077733255058,
12.771,4.57,74.329,1.8297077733255058,
12.771,4.6,74.329,1.8297077733255058,
12.771,4.55,74.329,1.8297077733255058,
12.771,4.6,74.329,1.8297077733255058,
12.771,4.56,74.329,1.8297077733255058,
12.771,4.54,74.329,1.8297077733255058,
12.771,4.58,74.329,1.8297077733255058,
12.771,4.52,74.329,1.8297077733255058,
12.771,4.51,74.329,1.8297077733255058,
12.771,4.54,74.329,1.8297077733255058,
12.771,4.5,74.329,1.8297077733255058,
12.771,4.51,74.329,1.8297077733255058,
12.771,4.54,74.329,1.8297077733255058,
12.771,4.54,74.329,1.8297077733255058,
12.771,4.53,74.329,1.8297077733255058,
12.771,4.51,74.329,1.8297077733255058,
12.771,4.51,74.329,1.8297077733255058,
12.771,4.52,74.329,1.8297077733255058,
12.771,4.46,74.329,1.8297077733255058,
